date,pol_hard-coal,pol_gas,pol_oil,pol_other-non-renewables,pol_wind-on-shore,pol_wind-off-shore,pol_solar-pv,pol_other-renewables,pol_biofuel,pol_lignite,pol_failure
2025-01-11 20:00:00,10849.07056,3728.82,-0.0,-0.0,5104.45944,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-11 21:00:00,10085.98016,3728.82,-0.0,-0.0,4776.54984,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-11 22:00:00,8609.164719999999,3728.82,-0.0,-0.0,4962.36528,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-11 23:00:00,8128.16848,3728.82,-0.0,-0.0,4492.36152,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-12 00:00:00,8125.545120000001,3728.82,-0.0,-0.0,3923.98488,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-12 01:00:00,8223.54888,3728.82,-0.0,-0.0,3453.98112,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-12 02:00:00,8306.06112,3728.82,-0.0,-0.0,3377.46888,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-12 03:00:00,8536.454720000002,3728.82,-0.0,-0.0,3596.07528,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-12 04:00:00,9147.33608,3728.82,-0.0,-0.0,3891.19392,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-12 05:00:00,11291.705199999999,3728.82,-0.0,-0.0,4262.8248,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-12 06:00:00,12624.213679999999,3728.82,-0.0,-0.0,4656.31632,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-12 07:00:00,13014.693839999996,3728.82,-0.0,-0.0,5060.73816,-0.0,32.098,1331.65,-0.0,-0.0,-0.0
2025-01-12 08:00:00,10702.26048,3728.82,-0.0,-0.0,5312.13552,-0.0,2664.134,1331.65,-0.0,-0.0,-0.0
2025-01-12 09:00:00,8699.183799999999,3728.82,-0.0,-0.0,5301.2052,-0.0,4959.141,1331.65,-0.0,-0.0,-0.0
2025-01-12 10:00:00,8223.645799999998,3728.82,-0.0,-0.0,4481.4312,-0.0,6371.453,1331.65,-0.0,-0.0,-0.0
2025-01-12 11:00:00,8024.3488,3728.82,-0.0,-0.0,3934.9152,-0.0,6965.266,1331.65,-0.0,-0.0,-0.0
2025-01-12 12:00:00,8573.154119999997,3728.82,-0.0,-0.0,3650.72688,-0.0,6435.649,1331.65,-0.0,-0.0,-0.0
2025-01-12 13:00:00,9720.532679999997,3728.82,-0.0,-0.0,3836.54232,-0.0,4734.455,1331.65,-0.0,-0.0,-0.0
2025-01-12 14:00:00,11103.486959999998,3728.82,-0.0,-0.0,4612.59504,-0.0,2439.448,1331.65,-0.0,-0.0,-0.0
2025-01-12 15:00:00,13020.90296,3728.82,-0.0,-0.0,5705.62704,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-12 16:00:00,11711.010319999998,3728.82,-0.0,-0.0,6820.51968,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-12 17:00:00,10591.096959999999,3728.82,-0.0,-0.0,7618.43304,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-12 18:00:00,9926.371919999998,3728.82,-0.0,-0.0,8132.15808,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-12 19:00:00,8966.32296,3728.82,-0.0,-0.0,8438.20704,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-12 20:00:00,7568.159119999998,3728.82,-0.0,-0.0,8569.37088,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-12 21:00:00,6294.343679999998,3728.82,-0.0,-0.0,8755.18632,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-12 22:00:00,4815.458559999999,3728.82,-0.0,-0.0,8930.07144,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-12 23:00:00,3463.339919999998,3728.82,-0.0,-0.0,9225.19008,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-13 00:00:00,2573.8032,3728.82,-0.0,-0.0,9454.7268,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-13 01:00:00,2041.4999999999995,3728.82,-0.0,-0.0,9564.03,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-13 02:00:00,1944.1271200000006,3728.82,-0.0,-0.0,9662.40288,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-13 03:00:00,1952.03296,3728.82,-0.0,-0.0,9804.49704,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-13 04:00:00,2068.4510399999995,3728.82,-0.0,-0.0,9870.07896,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-13 05:00:00,3193.869119999999,3728.82,-0.0,-0.0,9935.66088,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-13 06:00:00,4136.14784,3728.82,-0.0,-0.0,9979.38216,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-13 07:00:00,5184.861479999998,3728.82,-0.0,-0.0,9957.52152,-0.0,48.147,1331.65,-0.0,-0.0,-0.0
2025-01-13 08:00:00,5806.502519999998,3728.82,-0.0,-0.0,9990.31248,-0.0,561.715,1331.65,-0.0,-0.0,-0.0
2025-01-13 09:00:00,6008.996559999998,3728.82,-0.0,-0.0,10023.10344,-0.0,1123.43,1331.65,-0.0,-0.0,-0.0
2025-01-13 10:00:00,5644.490599999999,3728.82,-0.0,-0.0,10055.8944,-0.0,1685.145,1331.65,-0.0,-0.0,-0.0
2025-01-13 11:00:00,4589.794039999997,3728.82,-0.0,-0.0,10143.33696,-0.0,2423.399,1331.65,-0.0,-0.0,-0.0
2025-01-13 12:00:00,3754.7857199999994,3728.82,-0.0,-0.0,10154.26728,-0.0,2776.477,1331.65,-0.0,-0.0,-0.0
2025-01-13 13:00:00,3786.2709999999984,3728.82,-0.0,-0.0,10110.546,-0.0,2198.713,1331.65,-0.0,-0.0,-0.0
2025-01-13 14:00:00,4869.143559999999,3728.82,-0.0,-0.0,10023.10344,-0.0,1075.283,1331.65,-0.0,-0.0,-0.0
2025-01-13 15:00:00,6454.008479999999,3728.82,-0.0,-0.0,9957.52152,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-13 16:00:00,6207.799439999999,3728.82,-0.0,-0.0,9924.73056,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-13 17:00:00,5845.008479999999,3728.82,-0.0,-0.0,9957.52152,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-13 18:00:00,5446.14784,3728.82,-0.0,-0.0,9979.38216,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-13 19:00:00,4866.14784,3728.82,-0.0,-0.0,9979.38216,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-13 20:00:00,4193.520719999999,3728.82,-0.0,-0.0,9881.00928,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-13 21:00:00,3661.6845599999992,3728.82,-0.0,-0.0,9749.84544,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-13 22:00:00,2583.6393600000006,3728.82,-0.0,-0.0,9585.89064,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-13 23:00:00,1282.3851200000004,3728.82,-0.0,-0.0,9389.14488,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-14 00:00:00,935.6431200000002,3728.82,-0.0,-0.0,9115.88688,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-14 01:00:00,978.7862400000008,3728.82,-0.0,-0.0,8667.74376,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-14 02:00:00,1336.9990400000002,3728.82,-0.0,-0.0,8230.53096,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-14 03:00:00,1842.6996000000004,3728.82,-0.0,-0.0,7869.8304,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-14 04:00:00,2130.0724800000003,3728.82,-0.0,-0.0,7771.45752,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-14 05:00:00,2854.5847200000003,3728.82,-0.0,-0.0,7694.94528,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-14 06:00:00,3349.3756800000006,3728.82,-0.0,-0.0,7662.15432,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-14 07:00:00,4074.6750799999995,3728.82,-0.0,-0.0,7716.80592,-0.0,16.049,1331.65,-0.0,-0.0,-0.0
2025-01-14 08:00:00,2632.289119999998,3728.82,-0.0,-0.0,7749.59688,-0.0,2503.644,1331.65,-0.0,-0.0,-0.0
2025-01-14 09:00:00,1167.7698799999985,3728.82,-0.0,-0.0,7826.10912,-0.0,4798.651,1331.65,-0.0,-0.0,-0.0
2025-01-14 10:00:00,443.9799999999973,3728.82,-0.0,-0.0,7651.224,-0.0,6002.326,1331.65,-0.0,-0.0,-0.0
2025-01-14 11:00:00,435.44635999999855,3728.82,-0.0,-0.0,7399.82664,-0.0,6307.257,1331.65,-0.0,-0.0,-0.0
2025-01-14 12:00:00,663.6828399999981,3728.82,-0.0,-0.0,7520.06016,-0.0,5825.787,1331.65,-0.0,-0.0,-0.0
2025-01-14 13:00:00,973.2284799999975,3728.82,-0.0,-0.0,8317.97352,-0.0,4365.328,1331.65,-0.0,-0.0,-0.0
2025-01-14 14:00:00,2543.434679999998,3728.82,-0.0,-0.0,8755.18632,-0.0,2262.909,1331.65,-0.0,-0.0,-0.0
2025-01-14 15:00:00,4842.176079999999,3728.82,-0.0,-0.0,9356.35392,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-14 16:00:00,4466.032959999999,3728.82,-0.0,-0.0,9804.49704,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-14 17:00:00,4219.217519999998,3728.82,-0.0,-0.0,9990.31248,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-14 18:00:00,4077.0536799999986,3728.82,-0.0,-0.0,10121.47632,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-14 19:00:00,3535.5414399999986,3728.82,-0.0,-0.0,10197.98856,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-14 20:00:00,2868.8898399999975,3728.82,-0.0,-0.0,10252.64016,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-14 21:00:00,2400.0291999999986,3728.82,-0.0,-0.0,10274.5008,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-14 22:00:00,1322.0292000000004,3728.82,-0.0,-0.0,10274.5008,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
2025-01-14 23:00:00,602.0988800000009,3728.82,-0.0,-0.0,10285.43112,-0.0,-0.0,1331.65,-0.0,-0.0,-0.0
